datetime,picture_file,latitude,longitude,elevation,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2022-04-26 10:50:18.314860,atlantes_638.jpg,-50.73565205929818,110.10541872711171,438122.5457785049,56.97,45.89,44.31,45.18,1010.83,302.67,192.47,159.72,-12.0566,-11.6108,-47.9991,0.017568,-0.00854,-0.009272,-0.006845,-0.001338,-0.001526
2022-04-26 10:50:33.314862,atlantes_639.jpg,-50.931102957824976,111.53561083154598,438153.713455753,57.94,45.89,44.31,45.35,1010.86,303.44,192.51,159.88,-11.6411,-11.6204,-48.3998,0.017568,-0.008052,-0.008784,-0.007144,-0.002254,-0.002746
2022-04-26 10:50:48.314870,atlantes_640.jpg,-51.10726459977538,112.97710817513865,438176.29362345045,56.97,45.93,44.31,45.23,1010.87,303.78,190.78,161.46,-11.4669,-12.0391,-49.003,0.016348,-0.007808,-0.008052,-0.005916,-0.000726,-0.000606
2022-04-26 10:51:03.314874,atlantes_641.jpg,-51.26395447910676,114.4293812407503,438190.2486995293,58.43,45.96,44.31,45.46,1010.89,304.06,192.35,158.35,-11.5016,-12.2063,-48.5102,0.016104,-0.009272,-0.006588,-0.005604,-0.000115,-0.000605
2022-04-26 10:51:18.314877,atlantes_642.jpg,-51.400943000097634,115.89137285849216,438195.5347825798,57.94,45.95,44.32,45.18,1010.89,303.95,194.27,157.37,-11.0359,-12.2351,-48.8033,0.016592,-0.008296,-0.008784,-0.005597,-0.000726,-0.001214
2022-04-26 10:51:33.314881,atlantes_643.jpg,-51.51803649088498,117.36216582805524,438192.1122634831,57.45,45.95,44.32,45.2,1010.88,303.94,194.03,156.69,-10.7354,-12.4387,-49.1948,0.017812,-0.00854,-0.008052,-0.006202,-0.000115,-0.001213
2022-04-26 10:51:48.314882,atlantes_644.jpg,-51.61499951971046,118.83987237080962,438179.95254576375,58.43,45.88,44.32,45.51,1010.85,303.73,193.81,157.73,-10.2806,-12.3857,-49.4139,0.018056,-0.010248,-0.008296,-0.00589,-0.00042,-0.001823
2022-04-26 10:52:03.314890,atlantes_645.jpg,-51.69166643390693,120.32267299145902,438159.04749377514,57.45,45.93,44.31,45.38,1010.88,304.19,195.84,155.76,-9.9938,-12.5499,-50.0606,0.017812,-0.008296,-0.007564,-0.005579,0.000191,-0.000294
2022-04-26 10:52:18.314890,atlantes_646.jpg,-51.747995021602904,121.81078624841197,438129.3611501479,57.94,45.95,44.32,45.09,1010.86,303.96,194.95,157.15,-9.529,-12.9996,-49.8804,0.016592,-0.010248,-0.008296,-0.0071,-0.001336,-0.00121
2022-04-26 10:52:33.314896,BLACKOUT,-51.783848538197255,123.30206555660752,438090.8958076005,57.94,45.91,44.31,45.34,1010.85,304.11,192.61,158.66,-9.1869,-12.8169,-50.4684,0.016348,-0.008784,-0.009516,-0.004039,-0.000724,-0.001514
2022-04-26 10:52:48.314901,BLACKOUT,-51.7991683232105,124.79514480596131,438043.65189647395,57.94,45.95,44.32,45.21,1010.85,303.83,192.33,158.06,-9.2663,-12.413,-50.0602,0.018788,-0.00976,-0.009028,-0.007087,-0.001335,-0.000596
2022-04-26 10:53:03.314902,BLACKOUT,-51.793928469332364,126.28853240188153,437987.64154307684,57.45,45.91,44.32,45.32,1010.84,304.09,191.99,158.48,-8.3,-12.4151,-50.4207,0.01586,-0.01098,-0.008784,-0.006775,-0.000723,-0.0009
2022-04-26 10:53:18.314907,BLACKOUT,-51.7681271476842,127.78131217626257,437922.8598642475,57.45,45.95,44.32,45.05,1010.86,303.71,194.16,156.82,-8.0534,-12.4272,-50.8593,0.01586,-0.009028,-0.00854,-0.00799,-0.00225,-0.000899
2022-04-26 10:53:33.314913,BLACKOUT,-51.72183193105563,129.27090811243957,437849.3852035008,57.94,45.95,44.33,45.2,1010.89,304.41,193.94,156.29,-7.2638,-12.918,-50.4951,0.018544,-0.009272,-0.009028,-0.006457,-0.001027,-0.002119
2022-04-26 10:53:48.314913,BLACKOUT,-51.65507432965564,130.75734440603935,437767.1810273675,58.43,46.0,44.33,45.45,1010.89,305.14,193.71,156.83,-6.5979,-12.3992,-50.389,0.015616,-0.00854,-0.010492,-0.007366,-0.000416,-0.000896
2022-04-26 10:54:03.314916,BLACKOUT,-51.56799902203778,132.2382515820339,437676.3402715103,57.94,45.98,44.32,45.18,1010.88,305.11,192.32,157.55,-6.224,-12.4196,-50.6708,0.0183,-0.007564,-0.007808,-0.010719,-0.001026,2.2e-05
2022-04-26 10:54:18.314919,BLACKOUT,-51.460784918286365,133.711963846098,437576.940798094,57.94,45.96,44.34,45.2,1010.85,305.49,194.63,155.1,-5.6049,-12.912,-51.0754,0.018788,-0.009272,-0.00854,-0.006742,0.000501,-0.001199
2022-04-26 10:54:33.314923,BLACKOUT,-51.33340945536307,135.1795328057076,437468.8712939817,58.43,46.0,44.34,45.45,1010.86,305.93,191.39,156.5,-5.662,-13.0115,-50.6527,0.015128,-0.009272,-0.008296,-0.006125,-0.00133,-0.001197
2022-04-26 10:54:48.314926,BLACKOUT,-51.186395443437135,136.6360565741861,437352.46801143145,57.94,45.98,44.34,45.38,1010.85,305.39,189.48,157.85,-5.4669,-13.1632,-50.8686,0.017568,-0.010492,-0.009516,-0.006118,-0.000414,-0.00089
2022-04-26 10:55:03.314927,BLACKOUT,-51.01959823203846,138.0840747702338,437227.5067719273,57.94,45.91,44.34,45.32,1010.87,305.38,190.22,157.1,-4.707,-12.6862,-49.8056,0.01708,-0.00976,-0.008784,-0.007334,-0.000414,-0.003027
2022-04-26 10:55:18.314928,BLACKOUT,-50.83358272344243,139.51963129089575,437094.30470900895,57.45,45.91,44.34,45.24,1010.87,303.43,189.23,157.23,-4.2478,-12.3801,-49.8356,0.019276,-0.009272,-0.007808,-0.007328,0.000197,-0.001498
2022-04-26 10:55:33.314929,BLACKOUT,-50.62844802161614,140.94315610503764,436952.816938879,58.43,45.88,44.34,45.19,1010.88,302.8,190.3,155.37,-3.758,-12.4379,-49.7211,0.019276,-0.00854,-0.007564,-0.005184,0.000808,-0.002108
2022-04-26 10:55:48.314936,BLACKOUT,-50.40453733098211,142.3532936148204,436803.1696814681,57.45,45.95,44.34,45.22,1010.85,302.56,190.2,156.72,-3.6109,-12.79,-50.6807,0.01708,-0.008052,-0.009272,-0.007316,-0.00133,-0.002106
2022-04-26 10:56:03.314942,BLACKOUT,-50.16217944864427,143.749073840052,436645.47005343554,57.45,46.0,44.35,45.07,1010.89,302.63,188.38,156.99,-3.0824,-12.7783,-50.5768,0.019032,-0.010248,-0.009028,-0.004255,-0.000108,-0.000883
2022-04-26 10:56:18.314948,BLACKOUT,-49.90182970085927,145.129069143858,436479.8998927181,57.94,46.0,44.35,45.39,1010.87,303.7,186.95,157.51,-2.7541,-12.9668,-50.0607,0.016836,-0.00732,-0.008052,-0.006386,-0.000412,-0.001492
2022-04-26 10:56:33.314949,BLACKOUT,-49.62345060092035,146.49450690050764,436306.32820383564,56.97,46.0,44.35,45.24,1010.85,302.27,187.7,157.68,-2.1237,-13.0144,-49.8337,0.017812,-0.00732,-0.008784,-0.006685,0.00081,-0.000269
2022-04-26 10:56:48.314956,BLACKOUT,-49.32781766632997,147.8426350913316,436125.1333806785,57.45,45.89,44.34,44.96,1010.88,302.41,189.98,158.08,-1.3741,-12.5996,-50.4818,0.01708,-0.01098,-0.009028,-0.006069,-0.000717,-0.002099
2022-04-26 10:57:03.314958,BLACKOUT,-49.01530058531441,149.17303036102325,435936.43391152134,57.94,46.0,44.35,45.32,1010.9,301.56,191.58,155.65,-0.6979,-12.9489,-50.1202,0.017568,-0.00732,-0.00732,-0.005146,-0.000717,-0.002708
2022-04-26 10:57:18.314962,BLACKOUT,-48.68583019832477,150.4870405346853,435740.09045687626,58.43,45.84,44.35,45.25,1010.88,301.75,192.06,155.46,-0.1054,-12.9048,-49.8068,0.018056,-0.007564,-0.009516,-0.007278,-0.000106,-0.002707
2022-04-26 10:57:33.314968,BLACKOUT,-48.34031893906239,151.7821096204287,435536.5531893907,57.94,45.95,44.36,45.06,1010.89,302.37,195.02,154.46,0.468,-12.9342,-49.7624,0.0183,-0.010248,-0.009516,-0.004829,-0.000106,-0.002094
2022-04-26 10:57:48.314971,BLACKOUT,-47.9791826339676,153.0579487683438,435325.9737144059,57.45,45.98,44.35,45.26,1010.93,302.01,196.31,152.41,0.5043,-12.9114,-48.9413,0.016592,-0.008052,-0.007808,-0.006044,-0.001633,-0.00087
2022-04-26 10:58:03.314975,BLACKOUT,-47.602283985415646,154.3161350341746,435108.1897037062,58.43,45.96,44.36,45.27,1010.9,302.75,193.74,154.39,0.9837,-12.9156,-48.8256,0.019032,-0.008784,-0.007076,-0.0039,-0.000716,-0.001785
2022-04-26 10:58:18.314981,BLACKOUT,-47.210544329446854,155.55467399908568,434883.6581683168,57.94,45.95,44.36,45.27,1010.89,303.52,193.08,155.56,1.4977,-12.5924,-48.3924,0.01708,-0.010736,-0.010248,-0.004811,0.0002,-0.002394
2022-04-26 10:58:33.314983,BLACKOUT,-46.80445731559388,156.77323636873558,434652.5898320938,57.94,46.04,44.36,45.29,1010.86,303.33,196.35,153.69,2.2379,-12.7985,-48.1711,0.019276,-0.009028,-0.008296,-0.008469,0.001727,-0.001781
2022-04-26 10:58:48.314989,BLACKOUT,-46.383999497684414,157.97302489366604,434414.9092641219,58.43,46.0,44.37,45.19,1010.89,302.53,195.64,154.09,2.8068,-12.9559,-47.9688,0.016348,-0.00976,-0.008784,-0.006325,-0.001937,-0.001169
2022-04-26 10:59:03.314995,BLACKOUT,-45.9496676042874,159.15367181718742,434170.84513382183,57.45,45.95,44.36,45.11,1010.9,302.66,195.79,152.41,2.9964,-13.121,-47.8945,0.016104,-0.007808,-0.007564,-0.006013,-0.001631,-0.000251
2022-04-26 10:59:18.315001,BLACKOUT,-45.502122013095,160.3144948096325,433920.7230063045,57.94,45.95,44.36,45.4,1010.87,302.93,194.07,154.16,3.6336,-12.8227,-47.8719,0.018544,-0.008052,-0.007564,-0.007228,-0.000104,-0.002999
2022-04-26 10:59:33.315008,BLACKOUT,-45.04162640811498,161.45593097381834,433664.65297911386,57.94,45.86,44.36,45.26,1010.88,303.01,194.01,153.91,3.7055,-12.2513,-46.78,0.016348,-0.00976,-0.008784,-0.007527,-0.000409,-0.001776
2022-04-26 10:59:48.315010,BLACKOUT,-44.56858428851524,162.57806216173165,433402.8317614042,57.45,45.88,44.37,45.24,1010.9,301.9,197.82,152.91,4.1022,-12.0437,-46.2221,0.016592,-0.009516,-0.00732,-0.007216,0.001424,-0.002079
2022-04-26 11:00:03.315010,BLACKOUT,-44.08341936890864,163.68095585219308,433135.4752238522,58.43,45.96,44.37,44.94,1010.89,301.13,198.92,151.92,4.4742,-12.2629,-45.8099,0.016104,-0.009516,-0.009516,-0.009042,-0.00102,6e-05
2022-04-26 11:00:18.315014,BLACKOUT,-43.58675733970181,164.76428249148415,432862.9178803089,57.94,46.0,44.37,45.12,1010.92,302.0,197.28,153.35,4.6564,-12.4893,-45.5683,0.016592,-0.007564,-0.006344,-0.005371,0.000507,-0.003298
2022-04-26 11:00:33.315015,BLACKOUT,-43.078498506483974,165.82930046503103,432585.1049307982,58.43,46.02,44.37,45.2,1010.9,302.85,196.84,153.85,5.5014,-12.5183,-45.7389,0.017324,-0.009272,-0.010004,-0.005671,-0.001325,-0.001158
2022-04-26 11:00:48.315019,BLACKOUT,-42.55886554895124,166.87648891949752,432302.1693738082,57.94,45.91,44.37,45.23,1010.94,303.67,197.29,152.21,5.5576,-12.2479,-45.5785,0.0183,-0.009516,-0.008784,-0.005665,0.001119,-0.002073
2022-04-26 11:01:03.315020,BLACKOUT,-42.02900038341051,167.90455149913717,432014.75159037043,58.43,46.02,44.38,45.26,1010.93,303.67,196.49,152.82,6.1662,-11.7765,-44.8534,0.016592,-0.008784,-0.007808,-0.00688,0.001119,-0.002376
2022-04-26 11:01:18.315028,BLACKOUT,-41.48887369864573,168.91457281519692,431722.86238895933,57.94,45.96,44.37,45.19,1010.92,303.66,198.82,150.86,6.129,-12.0999,-44.6532,0.018544,-0.009516,-0.009028,-0.006263,-0.000408,-0.002069
2022-04-26 11:01:33.315034,BLACKOUT,-40.9388298829222,169.90687135069237,431426.72497608844,57.45,45.93,44.37,45.18,1010.92,303.76,197.67,150.21,6.5079,-11.9325,-43.9391,0.016348,-0.01098,-0.009272,-0.006561,0.000203,-0.002984
2022-04-26 11:01:48.315037,BLACKOUT,-40.37919350918601,170.88180117163935,431126.56029010843,58.43,45.96,44.38,45.13,1010.92,302.91,197.34,150.27,7.3174,-12.4485,-43.7819,0.016104,-0.00854,-0.006832,-0.008998,0.000814,-0.00176
2022-04-26 11:02:03.315042,BLACKOUT,-39.810551708328354,171.83927856290285,430822.73755178903,57.94,45.93,44.38,45.18,1010.93,303.68,196.18,150.53,7.5808,-12.5357,-43.0982,0.01708,-0.009272,-0.010248,-0.005631,0.000203,-0.002675
2022-04-26 11:02:18.315050,BLACKOUT,-39.23254348569712,172.78079253961292,430515.1281815863,57.94,45.86,44.37,45.28,1010.94,303.42,191.1,153.52,8.1491,-12.3846,-43.2625,0.015128,-0.009272,-0.009272,-0.005319,0.000203,7.5e-05
2022-04-26 11:02:33.315055,BLACKOUT,-38.64651832632511,173.70503176836834,430204.521943113,58.43,45.84,44.38,45.36,1010.94,304.7,189.13,154.07,8.6024,-12.0164,-42.4789,0.01952,-0.00976,-0.007808,-0.008062,0.001425,-0.001755
2022-04-26 11:02:48.315060,BLACKOUT,-38.05192557441418,174.61374372082636,429890.7061245176,57.94,46.11,44.38,45.32,1010.93,304.67,192.17,152.48,8.8838,-12.2007,-42.1439,0.016104,-0.009516,-0.009272,-0.006528,0.000204,-0.001448
2022-04-26 11:03:03.315060,BLACKOUT,-37.44933226741807,175.5068748255086,429574.0689598191,57.94,45.95,44.38,45.18,1010.88,303.92,195.87,150.99,9.2359,-12.237,-41.7708,0.018788,-0.008052,-0.00854,-0.00805,0.00051,-0.000226
2022-04-26 11:03:18.315061,BLACKOUT,-36.83907241341747,176.3847444720096,429254.88142283267,56.48,46.04,44.39,45.33,1010.9,304.98,195.9,151.59,9.5877,-11.928,-40.1712,0.017568,-0.00976,-0.010248,-0.004073,-0.001017,8.1e-05
2022-04-26 11:03:33.315062,BLACKOUT,-36.22140981138259,177.2477677428769,428933.3840858151,56.97,45.88,44.39,44.99,1010.89,304.37,194.97,151.57,9.5928,-12.21,-40.0027,0.018544,-0.007808,-0.007564,-0.007121,0.000816,8.2e-05
2022-04-26 11:03:48.315064,BLACKOUT,-35.596891274021395,178.09596844535568,428609.97001673334,58.43,45.96,44.38,45.34,1010.88,303.13,193.99,152.14,9.9466,-11.9054,-39.0447,0.017812,-0.00976,-0.00976,-0.006199,-0.001627,-0.002054
2022-04-26 11:04:03.315069,BLACKOUT,-34.96485980586498,178.9309687880577,428284.4166012128,56.48,46.05,44.39,45.38,1010.88,303.64,196.73,148.6,10.3132,-11.764,-38.6541,0.017568,-0.009516,-0.009516,-0.005887,-0.001627,-0.001748
2022-04-26 11:04:18.315075,BLACKOUT,-34.326435798991824,179.7519955671208,427957.42505778896,57.45,45.98,44.39,45.1,1010.88,303.26,197.46,148.48,10.6947,-11.7502,-38.5649,0.018544,-0.008296,-0.00732,-0.005576,-0.00071,-0.002357
2022-04-26 11:04:33.315078,BLACKOUT,-33.68174338326514,-179.44038441762794,427629.18572529376,58.91,45.96,44.4,45.12,1010.88,301.94,196.41,147.62,11.1586,-11.987,-38.439,0.017568,-0.008296,-0.007564,-0.004042,-0.00071,0.000393
2022-04-26 11:04:48.315080,BLACKOUT,-33.03089994737588,-178.64562528968568,427299.8916070866,57.45,45.96,44.4,45.3,1010.88,301.91,196.01,147.28,11.3058,-11.8271,-36.9055,0.016592,-0.00976,-0.00976,-0.007396,-0.00071,-0.002049
2022-04-26 11:05:03.315087,BLACKOUT,-32.374171264584646,-177.86338281318123,426969.8158605097,57.94,45.95,44.39,45.41,1010.88,301.42,196.63,147.25,11.558,-11.8006,-35.9455,0.018788,-0.0061,-0.007564,-0.004947,-0.000404,-0.001131
2022-04-26 11:05:18.315092,BLACKOUT,-31.71204302194334,-177.093573418093,426639.3443914042,57.45,45.98,44.39,45.14,1010.89,302.78,197.26,146.75,12.183,-12.1378,-36.7447,0.01586,-0.009272,-0.010492,-0.006774,-0.000709,-0.00174
2022-04-26 11:05:33.315094,BLACKOUT,-31.04401390324593,-176.3349902370807,426308.37548364175,57.45,45.86,44.4,45.16,1010.87,302.97,192.68,149.06,12.3631,-12.0996,-35.8734,0.015372,-0.009028,-0.01098,-0.006156,-0.00254,-0.00296
2022-04-26 11:05:48.315102,BLACKOUT,-30.371196870416814,-175.58828427157496,425977.6118562897,57.94,46.05,44.4,45.17,1010.87,303.36,195.45,147.77,12.2369,-11.6469,-35.0678,0.018544,-0.011712,-0.00976,-0.005539,0.000209,-0.002347
2022-04-26 11:06:03.315103,BLACKOUT,-29.69268894477626,-174.85186490966328,425646.76571617374,56.97,45.93,44.4,45.05,1010.86,302.67,192.87,150.2,13.0657,-11.3566,-35.4987,0.015616,-0.009028,-0.009272,-0.007061,0.000209,-0.00265
2022-04-26 11:06:18.315108,BLACKOUT,-29.009294301875297,-174.12605119825847,425316.39152899495,56.97,45.91,44.4,45.14,1010.86,302.97,191.01,150.03,13.5365,-11.3986,-34.4202,0.017812,-0.008296,-0.00854,-0.005833,-0.000401,-0.000511
2022-04-26 11:06:33.315116,BLACKOUT,-28.32189881022202,-173.4112013488286,424987.07444815704,57.94,46.0,44.4,45.02,1010.87,301.26,190.5,150.6,13.5388,-11.3335,-33.1857,0.01952,-0.010004,-0.00976,-0.005216,-0.000707,-0.000814
2022-04-26 11:06:48.315122,BLACKOUT,-27.629708907314996,-172.70593397264943,424658.595190011,58.43,46.14,44.4,45.21,1010.86,300.46,194.06,147.98,14.025,-10.9456,-32.8225,0.017812,-0.009028,-0.009272,-0.007042,-9.6e-05,-0.002035
2022-04-26 11:07:03.315122,BLACKOUT,-26.93302283979591,-172.01003966104722,424331.26392701274,58.43,45.95,44.4,45.03,1010.84,301.65,195.07,145.87,14.1839,-10.9686,-32.1289,0.018056,-0.009516,-0.007808,-0.007341,0.001127,-0.001117
2022-04-26 11:07:18.315127,BLACKOUT,-26.232840894803147,-171.3239909618375,424005.71410896967,57.94,46.04,44.4,45.02,1010.88,301.8,196.41,146.46,14.6011,-11.4348,-31.4319,0.016836,-0.007564,-0.00732,-0.004587,-0.0004,-0.002032
2022-04-26 11:07:33.315135,BLACKOUT,-25.527766569149698,-170.6459279437418,423681.4665796428,57.94,46.05,44.4,44.73,1010.88,301.88,196.62,147.52,14.861,-11.342,-30.9575,0.016592,-0.00854,-0.00732,-0.005192,-0.0004,-0.001725
2022-04-26 11:07:48.315138,BLACKOUT,-24.81933924764741,-169.9768583088661,423359.40167474607,58.43,45.93,44.4,45.03,1010.82,301.31,197.91,146.44,14.4398,-10.9969,-30.1771,0.019032,-0.010492,-0.010248,-0.006713,-0.00101,-0.002029
2022-04-26 11:08:03.315139,BLACKOUT,-24.10726925741955,-169.31602455290795,423039.55332184455,57.94,46.02,44.39,45.15,1010.84,300.47,197.04,146.3,14.6999,-11.0359,-29.6458,0.017812,-0.008784,-0.007076,-0.003958,-9.4e-05,-0.002028
2022-04-26 11:08:18.315140,BLACKOUT,-23.39154637122966,-168.66296162955666,422722.08749077347,57.45,46.09,44.39,45.15,1010.83,301.17,195.31,148.79,15.5498,-11.3709,-29.1318,0.018056,-0.008296,-0.00854,-0.004869,-0.00101,-0.002942
2022-04-26 11:08:33.315145,BLACKOUT,-22.672979716684843,-168.01795342497448,422407.52905379364,58.43,46.07,44.4,45.18,1010.85,301.4,197.86,147.56,15.6271,-11.3761,-28.3279,0.016836,-0.010004,-0.008784,-0.004864,-0.000399,-0.001413
2022-04-26 11:08:48.315147,BLACKOUT,-21.951012612976402,-167.38005894445433,422095.79990366165,57.45,46.09,44.4,45.04,1010.82,303.06,193.87,149.36,15.9086,-11.0141,-27.2218,0.017812,-0.007808,-0.008052,-0.004553,-0.000399,-0.002328
2022-04-26 11:09:03.315150,BLACKOUT,-21.22569139965005,-166.74890589901557,421787.0917894111,56.97,45.96,44.4,45.39,1010.85,304.1,192.42,149.88,16.1856,-11.3895,-26.7347,0.0183,-0.010736,-0.009516,-0.004546,-0.001009,-0.000188
